user_id,role,recommendation_rank,movie_id,title,genres,raw_pmf_ranking_score,clipped_displayed_rating,global_mean_contribution,user_bias_contribution,item_bias_contribution,total_latent_dot_product,top_factor_1_index,top_factor_1_contribution,top_factor_2_index,top_factor_2_contribution,top_factor_3_index,top_factor_3_contribution,top_factor_contributions,component_sum,reconstruction_error,nearest_known_movie_id,nearest_known_title,nearest_known_genres,nearest_known_rating,nearest_known_similarity,common_genres
2739,train_profile_accurate,1,1198,Raiders of the Lost Ark (1981),Action|Adventure,4.463041123034063,4.463041123034063,3.5821125507354736,-0.17331069707870483,0.9097560048103333,0.14448326456696095,5,0.026635882768913932,75,0.015112755881932394,38,0.014194415782027403,"[{""contribution"": 0.026635882768913932, ""factor_index"": 5}, {""contribution"": 0.015112755881932394, ""factor_index"": 75}, {""contribution"": 0.014194415782027403, ""factor_index"": 38}]",4.463041123034063,0.0,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,5.0,0.6876136256880694,Action|Adventure
2739,train_profile_accurate,2,318,"Shawshank Redemption, The (1994)",Drama,4.42034878126592,4.42034878126592,3.5821125507354736,-0.17331069707870483,0.9733729958534241,0.038173931755726816,33,0.014975625589896069,5,0.014226667589853914,80,0.013941854940220821,"[{""contribution"": 0.014975625589896069, ""factor_index"": 33}, {""contribution"": 0.014226667589853914, ""factor_index"": 5}, {""contribution"": 0.013941854940220821, ""factor_index"": 80}]",4.42034878126592,0.0,2762,"Sixth Sense, The (1999)",Thriller,4.0,0.4327374285732634,
2739,train_profile_accurate,3,2905,Sanjuro (1962),Action|Adventure,4.415620729963381,4.415620729963381,3.5821125507354736,-0.17331069707870483,1.048608422279358,-0.04178954597274592,85,-0.013860299852087588,117,-0.009560515453787222,16,-0.009104613968581976,"[{""contribution"": -0.013860299852087588, ""factor_index"": 85}, {""contribution"": -0.009560515453787222, ""factor_index"": 117}, {""contribution"": -0.009104613968581976, ""factor_index"": 16}]",4.415620729963381,0.0,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,5.0,0.28930674987114546,Action|Adventure
2739,train_profile_accurate,4,260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,4.386113511446524,4.386113511446524,3.5821125507354736,-0.17331069707870483,0.8260177969932556,0.15129386079649987,5,0.035058478742526766,33,-0.019388381340509353,45,-0.018265187210998457,"[{""contribution"": 0.035058478742526766, ""factor_index"": 5}, {""contribution"": -0.019388381340509353, ""factor_index"": 33}, {""contribution"": -0.018265187210998457, ""factor_index"": 45}]",4.386113511446524,0.0,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,5.0,0.8785141586003388,Action|Adventure|Sci-Fi
2739,train_profile_accurate,5,2503,"Apple, The (Sib) (1998)",Drama,4.374442482060646,4.374442482060646,3.5821125507354736,-0.17331069707870483,1.0776982307434082,-0.11205760233953135,117,-0.016571905367856576,33,-0.011867274304139142,118,-0.010081795648972935,"[{""contribution"": -0.016571905367856576, ""factor_index"": 117}, {""contribution"": -0.011867274304139142, ""factor_index"": 33}, {""contribution"": -0.010081795648972935, ""factor_index"": 118}]",4.374442482060646,0.0,1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,4.0,0.21426699247254638,Drama
2739,train_profile_accurate,6,527,Schindler's List (1993),Drama|War,4.3558366368521035,4.3558366368521035,3.5821125507354736,-0.17331069707870483,0.9507014155387878,-0.0036666323434533746,55,-0.014186714847942095,101,0.013415216302679056,5,0.012386798088002138,"[{""contribution"": -0.014186714847942095, ""factor_index"": 55}, {""contribution"": 0.013415216302679056, ""factor_index"": 101}, {""contribution"": 0.012386798088002138, ""factor_index"": 5}]",4.3558366368521035,0.0,2762,"Sixth Sense, The (1999)",Thriller,4.0,0.35493597729290016,
2739,train_profile_accurate,7,2028,Saving Private Ryan (1998),Action|Drama|War,4.3018350945505475,4.3018350945505475,3.5821125507354736,-0.17331069707870483,0.7965335845947266,0.09649965629905219,80,0.0266784093026331,5,0.023900115820192358,65,-0.018608409968178252,"[{""contribution"": 0.0266784093026331, ""factor_index"": 80}, {""contribution"": 0.023900115820192358, ""factor_index"": 5}, {""contribution"": -0.018608409968178252, ""factor_index"": 65}]",4.3018350945505475,0.0,2762,"Sixth Sense, The (1999)",Thriller,4.0,0.42074554333886344,
2739,train_profile_accurate,8,649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,4.298259661065634,4.298259661065634,3.5821125507354736,-0.17331069707870483,0.9037666916847229,-0.014308884275857248,10,0.01591244673525405,117,-0.014445841794616943,118,-0.009885341220237542,"[{""contribution"": 0.01591244673525405, ""factor_index"": 10}, {""contribution"": -0.014445841794616943, ""factor_index"": 117}, {""contribution"": -0.009885341220237542, ""factor_index"": 118}]",4.298259661065634,0.0,2206,Suspicion (1941),Mystery|Thriller,4.0,0.13309998229554354,
2739,train_profile_accurate,9,2197,Firelight (1997),Drama,4.259399017066177,4.259399017066177,3.5821125507354736,-0.17331069707870483,0.6935484409332275,0.1570487224761805,33,0.01903165382845362,117,0.016287870638769242,16,0.015241404911791712,"[{""contribution"": 0.01903165382845362, ""factor_index"": 33}, {""contribution"": 0.016287870638769242, ""factor_index"": 117}, {""contribution"": 0.015241404911791712, ""factor_index"": 16}]",4.259399017066177,0.0,3408,Erin Brockovich (2000),Drama,4.0,0.3462386347504655,Drama
2739,train_profile_accurate,10,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,4.236184139737734,4.236184139737734,3.5821125507354736,-0.17331069707870483,0.7275747656822205,0.09980752039874477,5,0.036469005190042925,88,0.02215376645450795,38,0.019330319456531297,"[{""contribution"": 0.036469005190042925, ""factor_index"": 5}, {""contribution"": 0.02215376645450795, ""factor_index"": 88}, {""contribution"": 0.019330319456531297, ""factor_index"": 38}]",4.236184139737734,0.0,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,5.0,0.8769354223740659,Action|Adventure|Sci-Fi|War
