user_id,role,recommendation_rank,movie_id,title,genres,raw_pmf_ranking_score,clipped_displayed_rating,global_mean_contribution,user_bias_contribution,item_bias_contribution,total_latent_dot_product,top_factor_1_index,top_factor_1_contribution,top_factor_2_index,top_factor_2_contribution,top_factor_3_index,top_factor_3_contribution,top_factor_contributions,component_sum,reconstruction_error,nearest_known_movie_id,nearest_known_title,nearest_known_genres,nearest_known_rating,nearest_known_similarity,common_genres
2210,test_case,1,2503,"Apple, The (Sib) (1998)",Drama,4.534942829350149,4.534942829350149,3.5821125507354736,-0.15583069622516632,1.0776982307434082,0.030962744096432696,49,0.010854569371102074,92,0.009318709782532408,62,-0.007481589217503526,"[{""contribution"": 0.010854569371102074, ""factor_index"": 49}, {""contribution"": 0.009318709782532408, ""factor_index"": 92}, {""contribution"": -0.007481589217503526, ""factor_index"": 62}]",4.534942829350149,0.0,3163,Topsy-Turvy (1999),Drama,4.0,0.1924225314906731,Drama
2210,test_case,2,2905,Sanjuro (1962),Action|Adventure,4.520885262994911,4.520885262994911,3.5821125507354736,-0.15583069622516632,1.048608422279358,0.04599498620524549,120,0.012714283598991294,62,0.011061631407461414,43,0.008996998630387054,"[{""contribution"": 0.012714283598991294, ""factor_index"": 120}, {""contribution"": 0.011061631407461414, ""factor_index"": 62}, {""contribution"": 0.008996998630387054, ""factor_index"": 43}]",4.520885262994911,0.0,3911,Best in Show (2000),Comedy,4.0,0.331454879350527,
2210,test_case,3,3338,For All Mankind (1989),Documentary,4.515487654006565,4.515487654006565,3.5821125507354736,-0.15583069622516632,0.9575156569480896,0.13169014254816813,53,0.018539101823794812,17,-0.015300322708953207,46,0.015107930021626803,"[{""contribution"": 0.018539101823794812, ""factor_index"": 53}, {""contribution"": -0.015300322708953207, ""factor_index"": 17}, {""contribution"": 0.015107930021626803, ""factor_index"": 46}]",4.515487654006565,0.0,1193,One Flew Over the Cuckoo's Nest (1975),Drama,5.0,0.36394622733009263,
2210,test_case,4,858,"Godfather, The (1972)",Action|Crime|Drama,4.48190196465923,4.48190196465923,3.5821125507354736,-0.15583069622516632,0.9055003523826599,0.15011975776626316,119,0.02479439976534925,38,0.022050193034333088,16,0.017645060498675758,"[{""contribution"": 0.02479439976534925, ""factor_index"": 119}, {""contribution"": 0.022050193034333088, ""factor_index"": 38}, {""contribution"": 0.017645060498675758, ""factor_index"": 16}]",4.48190196465923,0.0,1193,One Flew Over the Cuckoo's Nest (1975),Drama,5.0,0.5827811767928239,Drama
2210,test_case,5,2858,American Beauty (1999),Comedy|Drama,4.445299347467795,4.445299347467795,3.5821125507354736,-0.15583069622516632,0.6811695098876953,0.3378479830697929,38,0.05037762343148833,53,0.03590756910198789,16,0.026797765954539088,"[{""contribution"": 0.05037762343148833, ""factor_index"": 38}, {""contribution"": 0.03590756910198789, ""factor_index"": 53}, {""contribution"": 0.026797765954539088, ""factor_index"": 16}]",4.445299347467795,0.0,1193,One Flew Over the Cuckoo's Nest (1975),Drama,5.0,0.4093679309106891,Drama
2210,test_case,6,53,Lamerica (1994),Drama,4.44350869505191,4.44350869505191,3.5821125507354736,-0.15583069622516632,0.9015819430351257,0.11564489750647655,75,0.009376370557118763,92,0.008776547940305801,8,0.007997531048409279,"[{""contribution"": 0.009376370557118763, ""factor_index"": 75}, {""contribution"": 0.008776547940305801, ""factor_index"": 92}, {""contribution"": 0.007997531048409279, ""factor_index"": 8}]",4.44350869505191,0.0,3910,Dancer in the Dark (2000),Drama|Musical,4.0,0.1989550864702025,Drama
2210,test_case,7,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,4.43849382588602,4.43849382588602,3.5821125507354736,-0.15583069622516632,0.8981459736824036,0.11406599769330897,1,0.012899508826204054,119,-0.012755319789917507,53,0.011490537663670919,"[{""contribution"": 0.012899508826204054, ""factor_index"": 1}, {""contribution"": -0.012755319789917507, ""factor_index"": 119}, {""contribution"": 0.011490537663670919, ""factor_index"": 53}]",4.43849382588602,0.0,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,5.0,0.33132124200224267,Drama
2210,test_case,8,745,"Close Shave, A (1995)",Animation|Comedy|Thriller,4.437964516226454,4.437964516226454,3.5821125507354736,-0.15583069622516632,0.9303274750709534,0.08135518664519298,62,0.021732028892830435,35,0.020308466504446954,46,0.015123487062318919,"[{""contribution"": 0.021732028892830435, ""factor_index"": 62}, {""contribution"": 0.020308466504446954, ""factor_index"": 35}, {""contribution"": 0.015123487062318919, ""factor_index"": 46}]",4.437964516226454,0.0,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,5.0,0.3104223258026061,
2210,test_case,9,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,4.4361427406602285,4.4361427406602285,3.5821125507354736,-0.15583069622516632,0.7691687345504761,0.2406921515994454,46,0.02455423561321246,90,0.022432339217117403,38,0.021476791816951613,"[{""contribution"": 0.02455423561321246, ""factor_index"": 46}, {""contribution"": 0.022432339217117403, ""factor_index"": 90}, {""contribution"": 0.021476791816951613, ""factor_index"": 38}]",4.4361427406602285,0.0,246,Hoop Dreams (1994),Documentary,4.0,0.4650746815674705,
2210,test_case,10,1423,Hearts and Minds (1996),Drama,4.432332206867968,4.432332206867968,3.5821125507354736,-0.15583069622516632,0.8021029829978943,0.2039473693597661,16,0.014937846921572628,123,0.013513717275462855,108,0.013387332975949295,"[{""contribution"": 0.014937846921572628, ""factor_index"": 16}, {""contribution"": 0.013513717275462855, ""factor_index"": 123}, {""contribution"": 0.013387332975949295, ""factor_index"": 108}]",4.432332206867968,0.0,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,5.0,0.473102181215796,Drama
