user_id,role,recommendation_rank,movie_id,title,genres,raw_pmf_ranking_score,clipped_displayed_rating,global_mean_contribution,user_bias_contribution,item_bias_contribution,total_latent_dot_product,top_factor_1_index,top_factor_1_contribution,top_factor_2_index,top_factor_2_contribution,top_factor_3_index,top_factor_3_contribution,top_factor_contributions,component_sum,reconstruction_error,nearest_known_movie_id,nearest_known_title,nearest_known_genres,nearest_known_rating,nearest_known_similarity,common_genres
3233,train_profile_accurate,1,2503,"Apple, The (Sib) (1998)",Drama,4.852531152031003,4.852531152031003,3.5821125507354736,0.029172267764806747,1.0776982307434082,0.1635481027873143,42,0.014750143911017144,68,0.013630065603352781,4,-0.013117541905227625,"[{""contribution"": 0.014750143911017144, ""factor_index"": 42}, {""contribution"": 0.013630065603352781, ""factor_index"": 68}, {""contribution"": -0.013117541905227625, ""factor_index"": 4}]",4.852531152031003,0.0,3730,"Conversation, The (1974)",Drama|Mystery,5.0,0.40689621159548434,Drama
3233,train_profile_accurate,2,3338,For All Mankind (1989),Documentary,4.733309335613852,4.733309335613852,3.5821125507354736,0.029172267764806747,0.9575156569480896,0.16450886016548205,80,0.024691304707609163,42,0.019872211909392812,66,0.01740710166918169,"[{""contribution"": 0.024691304707609163, ""factor_index"": 80}, {""contribution"": 0.019872211909392812, ""factor_index"": 42}, {""contribution"": 0.01740710166918169, ""factor_index"": 66}]",4.733309335613852,0.0,3730,"Conversation, The (1974)",Drama|Mystery,5.0,0.5370810891229538,
3233,train_profile_accurate,3,1207,To Kill a Mockingbird (1962),Drama,4.684509723724029,4.684509723724029,3.5821125507354736,0.029172267764806747,0.850770890712738,0.22245401451101132,94,0.03514802083525215,6,0.025022295071184253,4,0.024611545985617767,"[{""contribution"": 0.03514802083525215, ""factor_index"": 94}, {""contribution"": 0.025022295071184253, ""factor_index"": 6}, {""contribution"": 0.024611545985617767, ""factor_index"": 4}]",4.684509723724029,0.0,954,Mr. Smith Goes to Washington (1939),Drama,4.0,0.5643046959325354,Drama
3233,train_profile_accurate,4,1420,Message to Love: The Isle of Wight Festival (1996),Documentary,4.6509555094031265,4.6509555094031265,3.5821125507354736,0.029172267764806747,0.8791254162788391,0.1605452746240073,102,0.0201989172385586,80,0.020071709085758282,66,0.018024510346765554,"[{""contribution"": 0.0201989172385586, ""factor_index"": 102}, {""contribution"": 0.020071709085758282, ""factor_index"": 80}, {""contribution"": 0.018024510346765554, ""factor_index"": 66}]",4.6509555094031265,0.0,2395,Rushmore (1998),Comedy,4.0,0.4922697535951837,
3233,train_profile_accurate,5,1423,Hearts and Minds (1996),Drama,4.638249283833204,4.638249283833204,3.5821125507354736,0.029172267764806747,0.8021029829978943,0.22486148233502967,42,0.031822584645677665,117,0.01985343629219205,80,0.018208909063262002,"[{""contribution"": 0.031822584645677665, ""factor_index"": 42}, {""contribution"": 0.01985343629219205, ""factor_index"": 117}, {""contribution"": 0.018208909063262002, ""factor_index"": 80}]",4.638249283833204,0.0,2276,"Soldier's Daughter Never Cries, A (1998)",Drama,4.0,0.575997056994185,Drama
3233,train_profile_accurate,6,3022,"General, The (1927)",Comedy,4.636540178189737,4.636540178189737,3.5821125507354736,0.029172267764806747,0.7523614764213562,0.27289388326810066,5,0.04750639525615563,80,0.0396820049676716,66,0.02587217171043643,"[{""contribution"": 0.04750639525615563, ""factor_index"": 5}, {""contribution"": 0.0396820049676716, ""factor_index"": 80}, {""contribution"": 0.02587217171043643, ""factor_index"": 66}]",4.636540178189737,0.0,951,His Girl Friday (1940),Comedy,4.0,0.6449291254282818,Comedy
3233,train_profile_accurate,7,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,4.626950070950981,4.626950070950981,3.5821125507354736,0.029172267764806747,0.7691687345504761,0.24649651790022467,80,0.027084290455157145,66,0.019873150949527574,90,0.01878602631455184,"[{""contribution"": 0.027084290455157145, ""factor_index"": 80}, {""contribution"": 0.019873150949527574, ""factor_index"": 66}, {""contribution"": 0.01878602631455184, ""factor_index"": 90}]",4.626950070950981,0.0,923,Citizen Kane (1941),Drama,5.0,0.6861556111287188,
3233,train_profile_accurate,8,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,4.599547538726625,4.599547538726625,3.5821125507354736,0.029172267764806747,0.8902963399887085,0.09796638023763632,80,0.03798759506035143,5,0.02429600842896651,4,0.022421932966496527,"[{""contribution"": 0.03798759506035143, ""factor_index"": 80}, {""contribution"": 0.02429600842896651, ""factor_index"": 5}, {""contribution"": 0.022421932966496527, ""factor_index"": 4}]",4.599547538726625,0.0,923,Citizen Kane (1941),Drama,5.0,0.6123088796824122,Drama
3233,train_profile_accurate,9,2905,Sanjuro (1962),Action|Adventure,4.597075481868041,4.597075481868041,3.5821125507354736,0.029172267764806747,1.048608422279358,-0.06281775891159777,71,0.012958487623928594,91,-0.012339922373994172,26,-0.010416096164155064,"[{""contribution"": 0.012958487623928594, ""factor_index"": 71}, {""contribution"": -0.012339922373994172, ""factor_index"": 91}, {""contribution"": -0.010416096164155064, ""factor_index"": 26}]",4.597075481868041,0.0,50,"Usual Suspects, The (1995)",Crime|Thriller,4.0,0.5494041414089672,
3233,train_profile_accurate,10,922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,4.591884815452304,4.591884815452304,3.5821125507354736,0.029172267764806747,0.804872989654541,0.17572700729748267,80,0.029830471420497773,5,0.0196808105557692,99,-0.019387427611421093,"[{""contribution"": 0.029830471420497773, ""factor_index"": 80}, {""contribution"": 0.0196808105557692, ""factor_index"": 5}, {""contribution"": -0.019387427611421093, ""factor_index"": 99}]",4.591884815452304,0.0,923,Citizen Kane (1941),Drama,5.0,0.5933141640574217,
