user_id,role,recommendation_rank,movie_id,title,genres,raw_pmf_ranking_score,clipped_displayed_rating,global_mean_contribution,user_bias_contribution,item_bias_contribution,total_latent_dot_product,top_factor_1_index,top_factor_1_contribution,top_factor_2_index,top_factor_2_contribution,top_factor_3_index,top_factor_3_contribution,top_factor_contributions,component_sum,reconstruction_error,nearest_known_movie_id,nearest_known_title,nearest_known_genres,nearest_known_rating,nearest_known_similarity,common_genres
119,train_profile_less_accurate,1,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,4.904144658819734,4.904144658819734,3.5821125507354736,0.1429203897714615,0.6954910159111023,0.4836207024016969,29,0.07912478099857978,60,0.06879523423014966,67,0.05128410471290712,"[{""contribution"": 0.07912478099857978, ""factor_index"": 29}, {""contribution"": 0.06879523423014966, ""factor_index"": 60}, {""contribution"": 0.05128410471290712, ""factor_index"": 67}]",4.904144658819734,0.0,3793,X-Men (2000),Action|Sci-Fi,5.0,0.4168033338544503,Action|Sci-Fi
119,train_profile_less_accurate,2,649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,4.849059236509361,4.849059236509361,3.5821125507354736,0.1429203897714615,0.9037666916847229,0.220259604317703,50,0.044465253720265,10,0.03983090647972798,23,0.030479577360408072,"[{""contribution"": 0.044465253720265, ""factor_index"": 50}, {""contribution"": 0.03983090647972798, ""factor_index"": 10}, {""contribution"": 0.030479577360408072, ""factor_index"": 23}]",4.849059236509361,0.0,2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,4.0,0.3720527849110878,Comedy
119,train_profile_less_accurate,3,2905,Sanjuro (1962),Action|Adventure,4.820764630837695,4.820764630837695,3.5821125507354736,0.1429203897714615,1.048608422279358,0.04712326805140113,126,0.027017371387614064,111,-0.019695944635989004,50,0.017874136471268676,"[{""contribution"": 0.027017371387614064, ""factor_index"": 126}, {""contribution"": -0.019695944635989004, ""factor_index"": 111}, {""contribution"": 0.017874136471268676, ""factor_index"": 50}]",4.820764630837695,0.0,2723,Mystery Men (1999),Action|Adventure|Comedy,5.0,0.2712367152296171,Action|Adventure
119,train_profile_less_accurate,4,318,"Shawshank Redemption, The (1994)",Drama,4.710607102763021,4.710607102763021,3.5821125507354736,0.1429203897714615,0.9733729958534241,0.01220116640266166,33,0.038864923792207406,47,-0.026845235656410837,10,-0.02549484792208334,"[{""contribution"": 0.038864923792207406, ""factor_index"": 33}, {""contribution"": -0.026845235656410837, ""factor_index"": 47}, {""contribution"": -0.02549484792208334, ""factor_index"": 10}]",4.710607102763021,0.0,2762,"Sixth Sense, The (1999)",Thriller,5.0,0.4327374285732634,
119,train_profile_less_accurate,5,3851,I'm the One That I Want (2000),Comedy,4.6960432418562,4.6960432418562,3.5821125507354736,0.1429203897714615,0.5403050780296326,0.4307052233196324,10,0.04247050501949534,73,0.03883754364519376,33,0.03782313674907711,"[{""contribution"": 0.04247050501949534, ""factor_index"": 10}, {""contribution"": 0.03883754364519376, ""factor_index"": 73}, {""contribution"": 0.03782313674907711, ""factor_index"": 33}]",4.6960432418562,0.0,2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,4.0,0.41357355379956173,Comedy
119,train_profile_less_accurate,6,2810,Perfect Blue (1997),Animation|Mystery,4.685516489194357,4.685516489194357,3.5821125507354736,0.1429203897714615,0.3165198564529419,0.6439636922344795,33,0.06338962567855777,29,0.047664357084710174,126,0.04499703337178662,"[{""contribution"": 0.06338962567855777, ""factor_index"": 33}, {""contribution"": 0.047664357084710174, ""factor_index"": 29}, {""contribution"": 0.04499703337178662, ""factor_index"": 126}]",4.685516489194357,0.0,2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy,4.0,0.3128285830759198,
119,train_profile_less_accurate,7,50,"Usual Suspects, The (1995)",Crime|Thriller,4.644051257816593,4.644051257816593,3.5821125507354736,0.1429203897714615,0.9166265726089478,0.0023917447007098594,79,0.0320605315688518,10,-0.02996737841436614,47,-0.02661010691041965,"[{""contribution"": 0.0320605315688518, ""factor_index"": 79}, {""contribution"": -0.02996737841436614, ""factor_index"": 10}, {""contribution"": -0.02661010691041965, ""factor_index"": 47}]",4.644051257816593,0.0,3948,Meet the Parents (2000),Comedy,5.0,0.24365175924122418,
119,train_profile_less_accurate,8,2503,"Apple, The (Sib) (1998)",Drama,4.623085944523475,4.623085944523475,3.5821125507354736,0.1429203897714615,1.0776982307434082,-0.17964522672686822,29,-0.03564876405152684,33,-0.03079809312024806,117,-0.01963614971022909,"[{""contribution"": -0.03564876405152684, ""factor_index"": 29}, {""contribution"": -0.03079809312024806, ""factor_index"": 33}, {""contribution"": -0.01963614971022909, ""factor_index"": 117}]",4.623085944523475,0.0,2761,"Iron Giant, The (1999)",Animation|Children's,4.0,0.15706367845560845,
119,train_profile_less_accurate,9,2197,Firelight (1997),Drama,4.616656063153,4.616656063153,3.5821125507354736,0.1429203897714615,0.6935484409332275,0.19807468171283726,33,0.04939117709924368,29,0.03225718593242721,119,-0.030024378960668896,"[{""contribution"": 0.04939117709924368, ""factor_index"": 33}, {""contribution"": 0.03225718593242721, ""factor_index"": 29}, {""contribution"": -0.030024378960668896, ""factor_index"": 119}]",4.616656063153,0.0,2431,Patch Adams (1998),Comedy|Drama,5.0,0.37838684193001404,Drama
119,train_profile_less_accurate,10,2609,"King of Masks, The (Bian Lian) (1996)",Drama,4.611778077688513,4.611778077688513,3.5821125507354736,0.1429203897714615,0.6262179017066956,0.2605272354748824,10,0.04827422691218519,126,0.04611191563835826,122,0.0439248418703313,"[{""contribution"": 0.04827422691218519, ""factor_index"": 10}, {""contribution"": 0.04611191563835826, ""factor_index"": 126}, {""contribution"": 0.0439248418703313, ""factor_index"": 122}]",4.611778077688513,0.0,2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,4.0,0.29110262336274284,
